time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, velocity, turn_rate, reflection, error, command
1195, 134.6078868416361, 9.972477182874162, 4.000000000000001, 134.6238691090573, 9.711169420356439, 4.000000000000001, 141.5129842476904, 4.40477202026523, 2.179487179487179, 134.7104293843367, 8.51669995836065, 3.689531700441187, 121, 5, 50, 10, 8.699999999999999
1305, 147.5584179168288, 11.10550183859372, 5.000000000000001, 147.57440018425, 10.84419407607599, 5.000000000000001, 154.7931461288093, 5.295502288794519, 3.837209302325581, 147.6647779684002, 9.605209380723124, 4.803084784146375, 121, 3, 35, -5, -2.068666666666666
1414, 160.5267505702065, 12.01233599726735, 4.000000000000001, 161.5402968878876, 11.82078470849375, 4.000000000000001, 167.7251000842843, 6.301190060160611, 4.446808510638298, 161.6293791799264, 10.60015309925243, 4.075297921797167, 119, -3, 30, -10, -7.714
1525, 174.492647273844, 12.9889266296851, 4.000000000000001, 174.5086295412653, 12.72761886716738, 4.000000000000001, 180.8026772135399, 7.03234013256107, 3.2, 174.5998027764976, 11.47657293329825, 3.865636453613463, 118, -1, 39, -1, -1.817333333333333
1633, 187.4748312256535, 13.66929406084337, 3.000000000000001, 187.476962194643, 13.63445302584101, 4.000000000000001, 193.7278728383689, 7.981507167335177, 4.2, 187.5676028091632, 12.39099204552129, 4.033511998034196, 120, 1, 50, 10, 7.423999999999999
1743, 200.4431638790312, 14.576128219517, 4.000000000000001, 200.4452948480207, 14.54128718451464, 4.000000000000001, 206.6544523324042, 9.157918058302362, 5.2, 200.5326786507297, 13.3432569364144, 4.200743882480504, 118, 7, 38, -2, -0.2706666666666664
1844, 212.4139324821491, 15.4132059044465, 4.000000000000001, 212.4160634511386, 15.37836486944414, 4.000000000000001, 218.402334273665, 10.43414644468043, 6.2, 212.4978301561476, 14.25712205359294, 4.367613250278212, 117, -1, 35, -5, -3.035333333333333
1944, 224.384701085267, 16.25028358937601, 4.000000000000001, 224.3868320542566, 16.21544255437365, 4.000000000000001, 230.5309760341273, 11.75173858429391, 6.2, 224.4629862784383, 15.17092672047251, 4.367323780785749, 122, -1, 45, 5, 4.35
2064, 238.3314268585515, 17.47046398784322, 5.000000000000001, 238.333557827541, 17.43562295284086, 5.000000000000001, 244.698373968898, 13.54149715959218, 7.2, 238.4016074975155, 16.48044514763988, 5.367122882360812, 119, 9, 47, 7, 7.694666666666667
2165, 250.2857632356524, 18.51633290081512, 5.000000000000001, 250.2878942046419, 18.48149186581276, 5.000000000000001, 256.7944292868221, 15.28456535840724, 8.199999999999999, 250.3456814217478, 17.63763920762878, 5.533794077646061, 121, 2, 29, -11, -6.283333333333333
2266, 263.2362943108451, 19.64935755653467, 5.000000000000001, 263.2384252798346, 19.61451652153231, 5.000000000000001, 268.8582215822791, 17.23847335318915, 9.200000000000001, 263.2813943685022, 18.92889075522512, 5.700419898861598, 121, -11, 24, -16, -12.48933333333333
2384, 277.2171077974091, 20.38206094393589, 3.0, 277.2192387663987, 20.34721990893352, 3.0, 282.7566594166863, 19.24126884028194, 8.199999999999999, 277.2495199355629, 19.87306666194293, 3.867027660744561, 119, -7, 47, 7, 3.866666666666667
2493, 290.1854404507869, 21.28889510260952, 4.000000000000001, 290.1875714197764, 21.25405406760716, 4.000000000000001, 295.6684017638409, 21.33251477529114, 9.200000000000001, 290.2026477848299, 20.97600769415731, 4.866917342496537, 120, 9, 49, 9, 7.075999999999999
2604, 303.1359715259796, 22.42191975832907, 5.000000000000001, 303.1381024949691, 22.38707872332671, 5.000000000000001, 308.6258384108484, 23.89815632055575, 11.2, 303.130634728444, 22.34244597880287, 6.033540882440189, 119, 3, 31, -9, -6.360666666666665
2715, 316.1043041793573, 23.3287539170027, 4.000000000000001, 317.1039991986067, 23.36366935574446, 4.000000000000001, 321.5832750578559, 26.46379786582036, 11.2, 317.0730126023987, 23.61134283034632, 5.200167373642861, 119, -10, 39, -1, -2.378
2818, 329.0726368327351, 24.23558807567633, 4.000000000000001, 329.0747678017246, 24.20074704067397, 4.000000000000001, 333.545188477114, 28.61608579966457, 10.2, 329.0267366554791, 24.66418719814607, 5.033433419799724, 118, 4, 54, 14, 9.917999999999999
2933, 342.0231679079277, 25.36861273139589, 5.000000000000001, 343.021493575009, 25.42092743914118, 5.000000000000001, 347.195179463798, 31.31885679689049, 11.2, 342.9491876786523, 26.13570257602749, 6.033402836888887, 121, 9, 38, -2, -0.4639999999999999
3043, 355.9890646115653, 26.34520336381364, 4.000000000000001, 355.9898262283868, 26.32776159781481, 4.000000000000001, 359.9393273024077, 34.30796968663897, 13.2, 355.8886096102717, 27.38924159637319, 5.533404953711655, 119, -6, 30, -10, -8.119999999999999
3158, 369.9549613152029, 27.32179399623139, 4.000000000000001, 369.9557229320243, 27.30435223023257, 4.000000000000001, 373.5986393097182, 37.51173239429147, 13.2, 369.8233722061, 28.73920137277489, 5.533383069384513, 122, -4, 46, 6, 3.499333333333333
3273, 382.9232939685806, 28.22862815490502, 4.000000000000001, 383.9216196356618, 28.28094286265032, 4.000000000000001, 386.8101050217069, 40.61045370169307, 13.2, 383.7581351599948, 30.08915745308369, 5.533367872102164, 118, 8, 38, -2, -1.508
3378, 395.8916266219583, 29.13546231357865, 4.000000000000001, 395.8923882387797, 29.11802054757982, 4.000000000000001, 398.8215329069077, 43.64981221273143, 14.2, 395.6988014463697, 31.28099999194053, 5.700026592265996, 118, -8, 22, -18, -15.15733333333333
3497, 409.8830982002257, 29.62405526741366, 2.000000000000001, 410.8832506440662, 29.64151299811734, 2.000000000000001, 412.7242396399364, 46.9106626379116, 13.2, 410.664656283668, 32.29252803847068, 3.866686943949624, 120, -25, 15, -25, -25.404
3604, 422.8811182372588, 29.39717398372898, -1.0, 422.8814229859429, 29.43208412086994, -1.0, 425.31970383462, 49.40463170757604, 11.2, 422.6627046963607, 32.50894034560825, 1.033348672028699, 120, -25, 12, -28, -32.364
3704, 434.8518868403767, 28.56009629879948, -3.999999999999999, 434.8521915890608, 28.59500643594043, -3.999999999999999, 437.2959962286043, 51.13044180541273, 8.199999999999999, 434.6556363120411, 32.09712574944261, -1.966656014806045, 121, -34, 11, -29, -38.10600000000001
3824, 448.6795236087086, 26.37001378823624, -9.0, 449.6675166979879, 26.24848946033697, -9.0, 451.8966801751703, 52.20264901136126, 4.2, 449.5501191817303, 30.32106830540182, -6.799991996558635, 122, -41, 10, -30, -45.646
3926, 461.3463344509166, 23.445650081766, -13.0, 461.3110654132998, 23.34542671314095, -14.0, 464.3406043620638, 52.24608667757231, 0.2000000000000002, 461.3036166514974, 27.90129616154621, -11.6333273543345, 122, -49, 11, -29, -49.996
4035, 473.6380759337077, 19.21326407382296, -19.0, 473.602806896091, 19.11304070519791, -19.0, 477.4833486827056, 51.14245960186239, -4.8, 473.7596475931948, 24.18010103370397, -16.63332918125227, 121, -53, 10, -30, -55.83466666666666
4145, 485.4200771651842, 13.71922667119386, -25.0, 485.3848081275674, 13.61900330256882, -25.0, 490.707522680354, 48.85824812305423, -9.800000000000001, 485.7729740212948, 19.2122052888322, -22.46666358022218, 122, -58, 10, -30, -61.016
4260, 497.2927505113741, 6.300356971928992, -32.00000000000001, 497.2574814737574, 6.200133603303951, -32.00000000000001, 504.138715230729, 44.8031320119233, -16.8, 497.9619626855725, 12.32536600349172, -29.46666452330281, 122, -64, 9, -31, -67.04799999999999
4363, 506.6185020488578, -1.251487720669058, -39.00000000000001, 506.5832330112411, -1.351711089294099, -39.00000000000001, 515.4379918797493, 40.05335346877987, -22.8, 507.6331022692504, 5.221208125669776, -36.29999841362892, 119, -68, 18, -22, -63.43266666666668
4478, 516.5179969854695, -11.15098265728072, -45.00000000000001, 516.4827279478527, -11.25120602590576, -45.00000000000001, 527.3904188455394, 32.92827700410587, -30.8, 517.9329468383798, -4.261049087239794, -42.63333236769258, 121, -36, 82, 42, -11.58066666666667
4595, 526.2432141718955, -21.22173986202184, -46.00000000000001, 526.2079451342787, -21.32196323064688, -46.00000000000001, 539.2234748099956, 25.59147146340563, -31.8, 528.0657344347211, -13.92161923228976, -43.63333266274952, 119, -3, 76, 36, -5.974000000000006
4706, 535.109192852708, -30.72933798307106, -47.00000000000001, 535.7559221751537, -31.56091505331527, -47.00000000000001, 550.6857886835458, 19.02694241219265, -29.8, 538.1138328791307, -23.67024568176731, -44.13333276926638, 119, -26, 24, -16, -43.40333333333333
