time, dt, v_left_deg_s, v_right_deg_s, v_left_mm_s, v_right_mm_s, v_real_mm_s, w_real_rad_s, reflection, error, command, drive_speed, turn_rate, distance_total, delta_d, x_odo, y_odo, theta_odo_deg, x_gyro, y_gyro, theta_gyro_deg, x_model, y_model, theta_model_deg, x_kalman, y_kalman, theta_kalman_deg, v_odo, v_gyro, v_model
15.39, 0.08500000000000085, 284, 84, 109.0481716646057, 32.25368457685521, 70.65092812073044, 0.6399540590645874, 92, 52, 38.16313235294125, 70, 38.16313235294125, 1063, 6.005328890262148, 183.1144484618481, -456.1259419545365, 132.9181333333334, 178.6873706331929, 340.8195555989755, 270, 183.1144484618483, -456.1259419545366, 132.9181333333333, 182.4503867875498, -336.5841173215097, 153.4804133333333, 70.65092812073044, 70.65092812073044, 70.65092812073044
15.47, 0.08000000000000007, 286, 75, 109.8161165354832, 28.79793265790644, 69.30702459669482, 0.6751515323131398, 90, 50, 36.73550000000001, 70, 36.73550000000001, 1068, 5.54456196773559, 179.1251640121249, -459.9766272173509, 136.0128, 179.074139724518, 346.3506112924264, 274, 179.1251640121251, -459.976627217351, 136.0128, 179.1175103689838, -339.0275414408844, 156.71088, 69.30702459669482, 69.30702459669482, 69.30702459669482
15.55, 0.07900000000000063, 283, 89, 108.6641992291669, 34.17354675404897, 71.41887299160796, 0.6207554372926497, 90, 50, 36.86115000000005, 70, 36.86115000000005, 1074, 5.642090966337073, 174.8785072354957, -463.6913407586529, 138.8225666666667, 179.9567572065452, 351.9232387564547, 279, 174.8785072354959, -463.691340758653, 138.8225666666667, 175.6402447311531, -341.3491538313867, 159.8491816666667, 71.41887299160796, 71.41887299160796, 71.41887299160796
15.64, 0.08399999999999963, 277, 76, 106.3603646165344, 29.18190509334519, 67.77113485493981, 0.6431538293599104, 89, 49, 36.89524761904759, 70, 36.89524761904759, 1080, 5.692775327814918, 170.3975616912498, -467.2025824140337, 141.9179666666667, 181.3339642050732, 357.446914327683, 284, 170.39756169125, -467.2025824140338, 141.9179666666667, 172.0380220683233, -343.5051579027762, 163.2302716666667, 67.77113485493981, 67.77113485493981, 67.77113485493981
15.71, 0.08000000000000007, 287, 89, 110.2000889709219, 34.17354675404897, 72.18681786248547, 0.6335545184739415, 88, 48, 36.12975, 70, 36.12975, 1085, 5.774945428998842, 165.6773185868165, -470.5296381308747, 144.8219666666667, 183.2141025304832, 362.9072325038738, 289, 165.6773185868167, -470.5296381308748, 144.8219666666667, 168.3078361783665, -345.5141075356625, 166.4486716666667, 72.18681786248547, 72.18681786248547, 72.18681786248547
15.81, 0.1, 286, 79, 109.8161165354832, 30.33382239966144, 70.07496946757232, 0.6623524511318481, 88, 48, 38.20999999999997, 70, 38.20999999999997, 1093, 7.007496946757207, 159.6949831017045, -474.1788401809647, 148.6169666666667, 186.2859870031541, 369.2055290390787, 296, 159.6949831017047, -474.1788401809647, 148.6169666666667, 163.6836336869219, -347.6711847979582, 170.7244216666667, 70.07496946757232, 70.07496946757232, 70.07496946757232
15.9, 0.08800000000000097, 280, 80, 107.5122819228507, 30.7177948351002, 69.11503837897545, 0.6399540590645874, 87, 47, 36.68191818181827, 70, 36.68191818181827, 1098, 6.082123377349905, 154.3325995612853, -477.0488693694482, 151.8436333333334, 189.327048691829, 374.4728023928149, 300, 154.3325995612855, -477.0488693694483, 151.8436333333334, 159.5817669308668, -349.3206186051087, 174.0670883333334, 69.11503837897545, 69.11503837897545, 69.11503837897545
15.98, 0.0779999999999994, 285, 79, 109.4321441000444, 30.33382239966144, 69.88298324985294, 0.6591526808365251, 86, 46, 35.29608974358968, 70, 35.29608974358968, 1104, 5.450872693488487, 149.4009305944004, -479.3706476365708, 154.7894333333334, 192.4535408263634, 378.9378959028451, 305, 149.4009305944006, -479.370647636571, 154.7894333333334, 155.8588221291948, -350.6243661056584, 177.3210183333334, 69.88298324985294, 69.88298324985294, 69.88298324985294
16.06, 0.08099999999999952, 276, 94, 105.9763921810957, 36.09340893124273, 71.03490055616921, 0.5823581937487745, 85, 45, 35.17482716049379, 70, 35.17482716049379, 1109, 5.753826945049672, 144.085390014755, -481.5732717215483, 157.4921333333334, 196.1520294949218, 383.3455830607686, 310, 144.0853900147552, -481.5732717215484, 157.4921333333333, 151.89538593678, -351.8354435042007, 180.3683133333334, 71.03490055616921, 71.03490055616921, 71.03490055616921
16.14, 0.07900000000000063, 281, 90, 107.8962543582894, 34.55751918948772, 71.22688677388858, 0.611156126406681, 86, 46, 35.76702911392412, 70, 35.76702911392412, 1115, 5.626924055137242, 138.7891836882258, -483.4739223651737, 160.2584500000001, 200.06081938976, 387.3932534871118, 314, 138.789183688226, -483.4739223651739, 160.25845, 147.9799290434559, -352.843845987331, 183.3196825, 71.22688677388858, 71.22688677388858, 71.22688677388858
16.22, 0.07999999999999829, 285, 91, 109.4321441000444, 34.94149162492647, 72.18681786248547, 0.6207554372926499, 69, 29, 25.67374999999982, 70, 25.67374999999982, 1121, 5.774945428998715, 133.2635266134316, -485.1523468048464, 163.1037833333333, 204.4192260302891, 391.1819585777339, 319, 133.2635266134318, -485.1523468048466, 163.1037833333333, 143.9368815259602, -353.7022009974594, 186.4882158333333, 72.18681786248547, 72.18681786248547, 72.18681786248547
16.3, 0.08000000000000185, 241, 115, 92.53735694073935, 44.15683007545653, 68.34709350809795, 0.4031710572106901, 17, -23, -5.836999999999799, 70, -5.836999999999799, 1126, 5.467767480647962, 127.9832615768718, -486.5719532172423, 164.9517833333333, 208.7859793010163, 394.4725431906901, 323, 127.983261576872, -486.5719532172424, 164.9517833333333, 140.1036692354935, -354.4152787560524, 188.6590158333334, 68.34709350809795, 68.34709350809795, 68.34709350809795
16.37, 0.07099999999999795, 187, 185, 71.80284542704671, 71.03490055616921, 71.41887299160796, 0.006399540590645833, 10, -30, -10.8001957746481, 70, -10.8001957746481, 1132, 5.070739982404018, 123.0858113629487, -487.886253552514, 164.9778166666667, 212.9898132670863, 397.3080650041958, 326, 123.0858113629489, -487.8862535525141, 164.9778166666667, 136.5714116485694, -355.1071057690076, 189.1311441666667, 71.41887299160796, 71.41887299160796, 71.41887299160796
16.47, 0.1000000000000014, 144, 215, 55.29203070318036, 82.55407361933178, 68.92305216125607, -0.2271836909679285, 10, -30, -7.939999999999856, 70, -7.939999999999856, 1138, 6.892305216125704, 116.4713461479437, -489.8234476862348, 163.67615, 218.6356591747394, 401.2613288683048, 325, 116.4713461479439, -489.8234476862349, 163.67615, 131.7959931019631, -356.1607312030539, 187.8747275, 68.92305216125607, 68.92305216125607, 68.92305216125607
16.56, 0.08500000000000085, 169, 198, 64.89134158914917, 76.02654221687299, 70.45894190301107, -0.09279333856436516, 13, -27, -7.746102941176385, 70, -7.746102941176385, 1144, 5.989010061756001, 110.737218422714, -491.55203692332, 163.2242333333333, 223.4808700941826, 404.7815806584362, 324, 110.7372184227142, -491.5520369233201, 163.2242333333333, 127.6487661734343, -357.1019942860566, 187.3405983333333, 70.45894190301107, 70.45894190301107, 70.45894190301107
16.63, 0.07499999999999929, 159, 194, 61.05161723476165, 74.49065247511797, 67.77113485493981, -0.1119919603363027, 13, -27, -8.857500000000069, 70, -8.857500000000069, 1150, 5.082835114120437, 105.8831941371945, -493.0599033076267, 162.7429833333333, 227.5929700811117, 407.7691961783505, 324, 105.8831941371947, -493.0599033076269, 162.7429833333333, 124.1396605287821, -357.9355383847302, 186.9315358333333, 67.77113485493981, 67.77113485493981, 67.77113485493981
16.71, 0.08299999999999841, 161, 213, 61.81956210563914, 81.78612874845427, 71.80284542704671, -0.1663880553567928, 12, -28, -8.796524096385697, 70, -8.796524096385697, 1155, 5.959636170444762, 100.2167972813259, -494.9063079100571, 161.9517166666667, 232.3525471537912, 411.3557947582445, 323, 100.2167972813261, -494.9063079100573, 161.9517166666666, 120.0371597621957, -358.9669925098119, 186.1089591666667, 71.80284542704671, 71.80284542704671, 71.80284542704671
16.8, 0.08999999999999986, 164, 210, 62.9714794119554, 80.63421144213802, 71.80284542704671, -0.1471894335848551, 17, -23, -5.190722222222234, 70, -5.190722222222234, 1162, 6.462256088434193, 94.09957211756444, -496.9896489883131, 161.1927166666667, 237.513534341034, 415.24487755572, 323, 94.09957211756463, -496.9896489883132, 161.1927166666667, 115.6116664510849, -360.154470006708, 185.4638091666667, 71.80284542704671, 71.80284542704671, 71.80284542704671
16.91, 0.1020000000000003, 174, 192, 66.81120376634293, 73.72270760424048, 70.2669556852917, -0.05759586531581284, 36, -4, 7.39843725490199, 70, 7.39843725490199, 1169, 7.167229479899775, 87.32870464768238, -499.3400813151069, 160.8561166666667, 243.1613882447622, 419.6574646313127, 322, 87.3287046476826, -499.340081315107, 160.8561166666667, 110.7036071872444, -361.490449423144, 185.0276991666667, 70.2669556852917, 70.2669556852917, 70.2669556852917
16.98, 0.07600000000000051, 206, 157, 79.09832170038301, 60.28367236388414, 69.69099703213357, 0.1567887444708239, 38, -2, 6.036957894736891, 70, 6.036957894736891, 1174, 5.296515774442187, 82.30475504883712, -501.0172842775349, 161.5388500000001, 247.3913738217573, 422.8449873947337, 323, 82.30475504883733, -501.017284277535, 161.53885, 107.0677478647752, -362.4379435266946, 185.7580225, 69.69099703213357, 69.69099703213357, 69.69099703213357
17.06, 0.0779999999999994, 195, 166, 74.87462491055673, 63.73942428283291, 69.30702459669482, 0.09279333856436521, 33, -7, 3.154548717948661, 70, 3.154548717948661, 1179, 5.405947918542155, 77.16474905114405, -502.691981635767, 161.9535500000001, 251.7648775585638, 426.0225238559141, 324, 77.16474905114426, -502.6919816357671, 161.95355, 103.354768327257, -363.3848058120149, 186.2605175000001, 69.30702459669482, 69.30702459669482, 69.30702459669482
17.14, 0.07900000000000063, 198, 177, 76.02654221687299, 67.96312107265918, 71.99483164476608, 0.06719517620178172, 34, -6, 3.863929113924111, 70, 3.863929113924111, 1185, 5.687591699936565, 71.74767762965624, -504.4251973060422, 162.2577000000001, 256.423879926648, 429.2847924345835, 325, 71.74767762965645, -504.4251973060423, 162.2577, 99.449107974205, -364.3686988449483, 186.669045, 71.99483164476608, 71.99483164476608, 71.99483164476608
17.22, 0.08099999999999952, 190, 172, 72.95476273336297, 66.04325889546543, 69.49901081441419, 0.05759586531581284, 45, 5, 10.73455123456786, 70, 10.73455123456786, 1191, 5.629419875967516, 66.37806635917695, -506.1156537366785, 162.5250000000001, 261.0908805155132, 432.4327240798817, 326, 66.37806635917716, -506.1156537366786, 162.525, 95.58498848262737, -365.3333970641945, 187.04625, 69.49901081441419, 69.49901081441419, 69.49901081441419
17.29, 0.07000000000000028, 209, 150, 80.25023900669927, 57.59586531581287, 68.92305216125607, 0.1887864474240533, 53, 13, 14.52814285714289, 70, 14.52814285714289, 1195, 4.824613651287944, 61.75737461748509, -507.5034954828638, 163.2821666666668, 265.1371419865561, 435.0603970032394, 327, 61.75737461748531, -507.5034954828639, 163.2821666666667, 92.26433972284573, -366.1189116099483, 187.8398416666667, 68.92305216125607, 68.92305216125607, 68.92305216125607
17.36, 0.07100000000000151, 218, 148, 83.70599092564804, 56.82792044493537, 70.26695568529171, 0.2239839206726056, 44, 4, 9.117119718310004, 70, 9.117119718310004, 1200, 4.988953853655817, 56.95707153937644, -508.8624476204345, 164.1933333333334, 269.3680148039612, 437.7041397586622, 328, 56.95707153937666, -508.8624476204346, 164.1933333333333, 88.81871302906417, -366.87745951357, 188.7643333333334, 70.26695568529171, 70.26695568529171, 70.26695568529171
17.44, 0.08099999999999952, 208, 157, 79.86626657126052, 60.28367236388414, 70.07496946757232, 0.1631882850614698, 25, -15, -1.442533950617331, 70, -1.442533950617331, 1206, 5.676072526873324, 51.47567301415802, -510.3362418862869, 164.9506833333334, 274.2836378059564, 440.5421760220988, 330, 51.47567301415823, -510.336241886287, 164.9506833333333, 84.89686773292778, -367.704479200029, 189.7080808333334, 70.07496946757232, 70.07496946757232, 70.07496946757232
17.52, 0.07900000000000063, 174, 197, 66.81120376634293, 75.64256978143423, 71.22688677388858, -0.07359471679242755, 21, -19, -4.015116455696144, 70, -4.015116455696144, 1212, 5.626924055137242, 46.05032351195162, -511.8288426705527, 164.6175666666667, 279.2050564751562, 443.2701629364248, 331, 46.05032351195184, -511.8288426705528, 164.6175666666666, 81.02353345643229, -368.5639918295061, 189.5749316666667, 71.22688677388858, 71.22688677388858, 71.22688677388858
17.6, 0.07999999999999829, 175, 185, 67.19517620178168, 71.03490055616921, 69.11503837897545, -0.03199770295322939, 28, -12, 0.2997499999998431, 70, 0.2997499999998431, 1218, 5.529203070317918, 40.72296620579675, -513.3091638267115, 164.4709000000001, 284.0870530165215, 445.8659665428075, 332, 40.72296620579697, -513.3091638267116, 164.4709, 77.22757922740548, -369.4328942712837, 189.6002650000001, 69.11503837897545, 69.11503837897545, 69.11503837897545
17.68, 0.08000000000000185, 182, 185, 69.88298324985294, 71.03490055616921, 70.45894190301107, -0.009599310885968865, 40, 0, 7.531000000000171, 70, 7.531000000000171, 1223, 5.636715352241016, 35.29318190735484, -514.8224392261624, 164.4269, 289.0639772684137, 448.5122441082034, 332, 35.29318190735505, -514.8224392261625, 164.4269, 73.35880121151366, -370.3222367260075, 189.5628650000001, 70.45894190301107, 70.45894190301107, 70.45894190301107
17.76, 0.07999999999999829, 200, 154, 76.7944870877505, 59.13175505756788, 67.96312107265919, 0.1471894335848551, 52, 12, 14.77899999999984, 70, 14.77899999999984, 1228, 5.437049685812619, 30.03890892347002, -516.2203393287496, 165.1015666666667, 293.8646072007563, 451.0647843211463, 332, 30.03890892347024, -516.2203393287497, 165.1015666666667, 69.61276366506296, -371.1275707812652, 190.1363316666667, 67.96312107265919, 67.96312107265919, 67.96312107265919
17.83, 0.07100000000000151, 226, 147, 86.77777040915805, 56.44394800949661, 71.61085920932734, 0.252781853330512, 53, 13, 14.51299225352127, 70, 14.51299225352127, 1234, 5.084371003862349, 25.10278982194658, -517.4391734932247, 166.1298833333334, 298.3948149365919, 453.3730404540511, 333, 25.10278982194679, -517.4391734932247, 166.1298833333333, 66.09659358914337, -371.8173414011333, 191.1604008333334, 71.61085920932734, 71.61085920932734, 71.61085920932734
17.94, 0.1129999999999995, 210, 142, 80.63421144213802, 54.52408583230285, 67.57914863722043, 0.2175843800819597, 29, -11, 3.904505309734472, 70, 3.904505309734472, 1241, 7.636443796005878, 17.64624794190303, -519.0869771953425, 167.5386166666667, 305.4241985139321, 456.3568367561094, 337, 17.64624794190325, -519.0869771953427, 167.5386166666667, 60.81294052770739, -372.7704051026247, 192.9578241666667, 67.57914863722043, 67.57914863722043, 67.57914863722043
18.04, 0.09600000000000009, 183, 185, 70.26695568529171, 71.03490055616921, 70.65092812073046, -0.006399540590645833, 17, -23, -4.958499999999992, 70, -4.958499999999992, 1248, 6.78248909959013, 11.02444338755504, -520.5545816482095, 167.5034166666667, 311.75619758024, 458.7874634675428, 339, 11.02444338755525, -520.5545816482097, 167.5034166666667, 56.13420651645779, -373.6532748808467, 193.2279041666667, 70.65092812073046, 70.65092812073046, 70.65092812073046
18.12, 0.07999999999999829, 176, 203, 67.57914863722043, 77.94640439406675, 72.7627765156436, -0.08639379797371932, 21, -19, -4.031000000000156, 70, -4.031000000000156, 1254, 5.821022121251364, 5.350168740984821, -521.8533910150483, 167.1074166666667, 317.1905898948475, 460.8735312293935, 339, 5.350168740985035, -521.8533910150485, 167.1074166666667, 52.12623191406422, -374.444352678382, 192.8913041666667, 72.7627765156436, 72.7627765156436, 72.7627765156436
18.2, 0.08099999999999952, 163, 189, 62.58750697651665, 72.57079029792422, 67.57914863722045, -0.08319402767839641, 38, -2, 6.332638271604895, 70, 6.332638271604895, 1259, 5.473911039614823, 0.02260602740632667, -523.1106807996664, 166.7213166666667, 322.3009260978188, 462.8352055046537, 339, 0.02260602740654072, -523.1106807996666, 166.7213166666667, 48.3643540379682, -375.2187978540184, 192.5631191666667, 67.57914863722045, 67.57914863722045, 67.57914863722045
18.27, 0.07100000000000151, 203, 166, 77.94640439406675, 63.73942428283291, 70.84291433844983, 0.1183915009269487, 51, 11, 13.24129929577479, 70, 13.24129929577479, 1264, 5.029846918030045, -4.88230299142038, -524.2247847157572, 167.2029333333334, 326.9966927287689, 464.6377414311949, 339, -4.882302991420166, -524.2247847157574, 167.2029333333334, 44.89954636660801, -375.8954057937144, 192.9724933333334, 70.84291433844983, 70.84291433844983, 70.84291433844983
18.35, 0.0779999999999994, 227, 146, 87.16174284459681, 56.05997557405786, 71.61085920932734, 0.2591813939211578, 54, 14, 15.66933076923072, 70, 15.66933076923072, 1270, 5.585647018327489, -10.3531033810062, -525.3516368403318, 168.3612333333334, 332.2454840142061, 466.5481452249698, 340, -10.35310338100599, -525.3516368403321, 168.3612333333334, 41.03668472827564, -376.5666695305366, 194.1070483333334, 71.61085920932734, 71.61085920932734, 71.61085920932734
